UniqueID,Product ID,Product Name,Reviews Text,Rating Stars ,Sentiment_Score,Sentiment
360,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Perfect phone , Apple after allGo for it eyes closed if in the budgetCamera best quality, crystal clear photos and super stable videos at 4k 30/60 fps,best slow motion in the phone everPerformance : best then any android (even 1 9 pro )Battery life  last for a day use anyhowSuper smooth software experienceTopnotch security level Very lightweight to hold",5,0.36333333333333334,Positive
361,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing looks,5,0.6000000000000001,Positive
362,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good,5,0.9099999999999999,Positive
363,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Its My First iPhone bought from 1st JobVery Happy This product is a beast in pocket,5,0.525,Positive
364,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera is good Battery is goodPerformance is also good,5,0.7,Positive
365,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good phone,5,0.9099999999999999,Positive
366,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Delightful phone, the phone is just a peice of art, sleek, eye catchy, super fast and got everything u needbest one available",5,0.4833333333333333,Positive
367,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in every department I upgraded on iPhone from Samsung S20plus and after use almost 10 days I realise that it’s my good decision,5,0.85,Positive
368,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It’s my first iPhone ever and I bought it with my earned money through part time jobs in collegeI am a tech freak so you can trust my views  A14 Bionic is the fastest, most efficient and reliable processor till date The camera focuses so quickly that you can take DSLR quality photos The screen size 61 inches is the most comfortable screen size out there and the OLED retina XDR display is so crisp and everything feels real The stereo speakers are so clear even on high volume an",5,0.29925925925925934,Positive
369,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Premium product,5,0.0,Neutral
370,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Just too good ,5,0.7,Positive
371,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good Smartphone  Best performance and battery beck up is still impressive with low MAH Sharp camera Camera is wow Without camera setting and knowledge you don’t take batter Photo I Uploaded camera picture in day and night time at same location,5,0.4121428571428572,Positive
372,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This was an awesome buy I bought this phone for my father who was upgrading from an iPhone 6 He is very happy with this phone The size is really good He said that it was even more comfortable to hold than the 6 as it had flat sides It is Smaller than most android phones but big enough for anything and everythingThe performance is Stellar You won't notice any lag and it's very fast Ram management is good too And the phone stays at a reasonable temperature even when using Gmaps Th,5,0.3917857142857143,Positive
373,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very cool colour I loved it,5,0.5774999999999999,Positive
374,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It is my first iphone bought in bbd sale Acc to me it is most value for money compare to others phone, everything is good display,sound,performance,everything except battery which is average acc to me I charged my iphone 12 with 20W charger when my battery comes down to 40 and remove it from charging when it reaches to 80 It takes about 30 min to charge it My battery heath is still 100 acc to me which is goodHere are some samples taken by me in iphone12",5,0.22888888888888886,Positive
375,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",just love it,5,0.5,Positive
376,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Love it,5,0.75,Positive
377,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best smartphone under 60k,5,1.0,Positive
378,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This was my second iphone after the xr and i can say there’s a lot of difference in day to day tasks First of all here are some pros• Amazing camera with very good nightmode • Performance is top notch • No heating issue like other phones while performing daily   tasks • The design is very handy and gives a premium feel in hand Now the cons• Battery is sufficient but could be better but it’s ok for a medium user • only one con bro that’s iphone there’s no complaint ,5,0.33875000000000005,Positive
379,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great looks and awesome inhand feel,5,0.9,Positive
380,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","After 7 days use Camera : Excellent Speakers : UnbeatableDisplay : OLED (Unbeatable)Comfort : Good (less weight)I am MI user from last 4 years , shifted from redmi note 5 pro to this Cute BEASTBought it for 51K , blue color 64GB variant(As 128GB was unavailable and i dont need much storage as I am regular backup guy) Happy Diwali in AdvanceNight Mode is too good , A14 Processor (OMG ,speeed of light)",5,0.3757575757575758,Positive
381,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice,5,0.6,Positive
382,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","1 First and foremost  The early delivery of Flipkart  The products arrived two days early as expected 2 Firsttime IOS user  IOS is superfast3 Built Quality  Excellent4 Display  LED  Excellent5 Photos  Wideangle  Excellent,  Portrait  Excellent, Panorama  Excellent6 Video  Slowmotion 1080 to 240fps  Excellent, Video 4k  64 fps7 Inhand feel  Excellent8 As a status symbol  APPLE no wordsI have purchased in an offer so got it at a reasonable rate Overall thank",5,0.3944444444444445,Positive
383,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I think it’s price high according to its features bt display quality is too much awsm,4,0.18,Positive
384,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","This is my 1st Apple product and I must say it's a beast of a device It handle everything in a very smooth ways, it's buttery smooth I'm just loving this device and I must say iphones have something unique in them which everyone must try outI will write my detailed review after using it for 2 months",5,0.45899999999999996,Positive
385,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","The phone is amazing, i switched to iphone after 3 years from one plus 6 I am certainly feeling why iphones people buy",5,0.4071428571428572,Positive
386,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Overall good phone with super performance,4,0.3444444444444444,Positive
387,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Nothing to say about this device Absolutely flawless Premium inhand feel Nothing to say about the camera Surround sound works absolutely fine A14 Bionic is just flawless Smooth multi tasking This is my first big upgrade to any flagship device and the usage is mesmerizing Im literally impressed Used 5s and 6s years ago, but nothing comes infront of this Can blindly go for this device Kudos to Flipkart and their next day delivery policy Open box policy is also impressive Go for it",5,0.4051282051282051,Positive
388,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Stunning look, very premium, awesome camera, I have a moderate use so I get 2 days battery life in single charge, overall very happy with the purchase and last but not the least Fast delivery by Flipkart",5,0.2528571428571429,Positive
389,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","iPhone 6S Plus 64GB  iPhone 12 128GBMy 2nd iPhone, upgraded after 5 yearsGorgeous display, stunning new blue colour, excellent camera, best hardwaresoftware combination, that’s how I would describe iPhone 12 as a package Even though my previous iPhone had a 55” display and this one has 61” display, its overall body size is much smaller Had to get used to it initially Opening/closing/loading of apps is fast No issues there Video playback on this screen looks gorgeous Took",5,0.28080808080808084,Positive
390,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",My First Iphone;Buttery smooth Camera superb no doubt 49/5 Above Average battery backup 4/5Display and performance excellent …I just experienced ios uiJust say Wow,5,0.425,Positive
391,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent product worth every penny right this review after using 7 days earlier was using phone iPhone 6s now on iPhone 12 faster than anything this else… excellent picture quality just love it iPhone12,5,0.5142857142857143,Positive
392,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best phone,4,1.0,Positive
393,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good  thank you so much Flipkart,5,0.5549999999999999,Positive
394,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It's my first iphone ever n i brought it with all my earned moneyThe best is yet to come n i am really happy with the product was delivered on time by flipkart Overall it's  light weighted, awesome camera quality n i love the purple color  so it's a dream come to true finally have a iphone ",5,0.47777777777777775,Positive
395,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","OMG…Value for money Though I had used IPhone earlier iPhone SE/iPhone 7 but this device and his processor 14B processing pictures like amazingI’ve started exploring and capturing candid and uploading too on social websitesBefore this I used to little hesitated but now have confidenceWhat I’ve got apart from device in box is happiness, satisfaction, confidence, change view to look beauty around…Charging cable and SIM tray ejection pin tooHappy Customer ",5,0.22916666666666666,Positive
396,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Switched from Android to iPhone and this transition was really smooth due to its easier GUI I bought this 128 Gb variant and Didn’t waited for iPhone 13 as iPhone 12 has all ,what one need in a perfect phone In person white colour seems much sexier than purple and black Attached pics for the reference1OLED Screen is good but by default its much of a warmer toneYou can disable the True tone optionDark mode is lit 2Battery  lasts a day with Wifi ,location and Mobile Data on Go",5,0.2842592592592592,Positive
397,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","I bought this iphone 12 in big billion days and saved alot thank you so much Flipkart for this amazing deal The phone is great and has perfect camera, security and performance is ver good of this  phone No lack at allBattery backup is good you can spend a single day without charging itSize is perfect as iPhone 11 has same screen size but diffcult to carry but this device is light and perfect in sizeI give 4 star because they don’t other accessories now with iPhone",4,0.4771978021978022,Positive
398,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",What a product Though I am switching from iPhone 11 but still 12 is better many aspects specially in terms of Display which is a major update and camera as well,5,0.3549107142857143,Positive
399,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Osm camera and super performance ,5,0.3333333333333333,Positive
400,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Overall Good PerformanceCamera is osm Battery also Good,5,0.4666666666666666,Positive
401,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Best iphone purchased , smooth and fasst and the camera is best",5,0.7999999999999999,Positive
402,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Performance is top notch Display is great Camera is superb User experience is first class Only issue is the battery but that lasts 24hr I guess so not really a problem Will need to try some battery conserving steps and check,5,0.40833333333333327,Positive
403,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best smartphone under 60k,5,1.0,Positive
404,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing camera  Better battery Good Performance  Love it,5,0.575,Positive
405,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good product  fast delivery Thanks for Flipkart,5,0.4366666666666666,Positive
406,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome Extremely happy with the purchase Kudos Flipkart for the seamless delivery iPhone 12 is immaculate,5,0.6333333333333334,Positive
407,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",It is a very good product with amazing featuresLooks great,5,0.77,Positive
408,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Ossom,4,0.0,Neutral
409,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Battery backup isn’t good Otherwise excellent Performance,4,0.85,Positive
410,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Updated myself from Iphone XR,5,0.0,Neutral
411,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome ,5,1.0,Positive
412,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love it,5,0.5,Positive
413,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Upgraded from iPhone 7 plus after using for more then 3yrs Excellent built  box design looks great Night mode clicks look fabulous,5,0.6749999999999999,Positive
414,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Feeling very fortunate to use iPhone I bought 64gb model for 50k Only disadvantage is some apps are not storing in ram, while switching to another work previous work closed some times",5,0.06333333333333335,Positive
415,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It is really a nice product by apple but there are some disappointments too First the battery is small, and that’s why the phone is very light (this is the advantage), If you are updating from iphone 6 or 7 you will not mind but if u are updating from phone 11 then you would definitely find a difference Second thing the display is not that bright I compared it with iPhone 11 and 7 plus and saw that 11 and 7 plus both were more bright Third when we use the camera for like more than 510 mi",4,0.32000000000000006,Positive
416,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Loving the phone It gives premium experience with all the apps and devices connected to itThanks to Flipkart to delivering it so quickly,5,0.4666666666666667,Positive
417,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","The phone is amazing, i switched to iphone after 3 years from one plus 6 I am certainly feeling why iphones people buy",5,0.4071428571428572,Positive
418,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",This is the best iphone to buy compared to 12 proBlack colour is way better than blueScreen is quad hd and not full hd which is found in samsung s21 plus at the same price rangeRest functioning is buttery smoothFace id works like charmDon’t worry of smudges as they are not that prominent if u are looking at phone directly but in 12 category i think you should go for only this colour option besides whiteMatt sides are good  for handling and there are no smudge problem there,5,0.328125,Positive
419,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Fully satisfied with product,5,0.5,Positive
420,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera quality is supeb and gaming performance is good,5,0.7,Positive
421,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",My first iPhone 12 purple super mobile Tq u flip cart fast delivery,5,0.26111111111111107,Positive
422,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Good everyone know about this mobile,5,0.7,Positive
423,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Well always being user of Apple devices doesn’t makes my think about something new As everyone knows the things remain same but the way things are advertised are different But the things had changed now This new iPhone 12 should be bought with all the MagSafe accessories if you want to enjoy this technology beast Be it camera, performance, multi tasking or whatever a smartphone can do, this thing does it better Go for it",5,0.19545454545454546,Positive
424,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Great deal Loved it,5,0.75,Positive
425,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Superb,5,1.0,Positive
426,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best buy,5,1.0,Positive
427,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Overall good phone with super performance,4,0.3444444444444444,Positive
428,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Purchased at 51k  Good for this pricefast charging convience will be postponed to your next mobile purchase ,5,0.35,Positive
429,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Front Camera at low light doesn't give a good result at all Looks Cheapest Camera everBut in light it does work good and about other things its just AppleA Perfect MasterpieceVery light Weight device with Quality Look,4,0.434375,Positive
430,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Value of money good product ,5,0.7,Positive
431,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",It's an amazing product  camera quality is awesomeand the ekart delivery is so fast ,5,0.4,Positive
432,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",My first iPhone I love it,5,0.375,Positive
433,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","My 1st iPhone ever and I’m loving it Great performance, awesome display, camera is outstanding which comes with heavily priced But worth it White color looks super cool ",5,0.4092592592592592,Positive
434,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I always bought a android flagship device but i was very dissapointed because they all lag or record low fps video in third party apps that's is why switched to IOS now i m happy with the performance and also it's not bulky because it's a 61 inch display phone which is very easy to carry Big thumbs up for that,4,0.2605555555555556,Positive
435,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best iPhone till date ,5,1.0,Positive
436,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I am satisfied and happy,5,0.65,Positive
437,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Worst phone totally waste of money Phone is getting heated like iron box even for normal use totally wasted money,5,-0.3125,Negative
438,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","I bought this iPhone after plenty of research and it’s The best value for money iPhone with all mandatory features like IP68 rating , OLED Display , 5G with all 12 bands , 5 nm Architecture A14 Bionic Chip , Dark Mode with Dolby Vision , WiFi 6  NFC , Stereo Speakers , MagSafe compatibility  So  turning out to be a complete iPhone experience , truly loving it",5,0.38749999999999996,Positive
439,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best camera quality,5,1.0,Positive
440,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Thank you Flipkart Its really  Amazing,5,0.6000000000000001,Positive
441,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Top notch performance, get it if you have budget and want a reliable Smartphone for long term Still apple need some improvement in display like high refresh rate, smaller notch or full screen display may be",4,0.192,Positive
442,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",AWESOME PHONE ONE OF THE BEST FLAGSHIP PHONE EVER,5,1.0,Positive
443,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",• Great device • Size is perfect• Best display in a smartphone,5,0.9,Positive
444,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent camera and built quality Decent battery backup,4,0.5833333333333334,Positive
445,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Ios is always best in the row,5,1.0,Positive
446,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Mobile is goodbut the issue it was not charged at the receiving time So I was worried so much bcz this is my 1st iphone So I don't like this thing atleast it should 5chargedand the issue is battery it really discharge too much fast and it has heating issue same as Android। Choose this phone bcz Android has a heating issue and thought that iphone has not the same problem but it also has a heating issue that why I don't like।But the camera quality is awesome I like only camera quality,5,0.2285714285714286,Positive
447,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The iPhone 12 good performance worth to buyBattery  performance low,5,0.3333333333333333,Positive
448,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Product is very fantastic i am just love it Display is awesome Performance like buttery smooth Iam android user before 6year but never experience like this performance You can definitely go for this Due to late delivery i give only three star,5,0.24937499999999999,Positive
449,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Switching from OnePlus 7 pro, honestly the display feels at par / little under par, even when compared with a 25 year old Overall, good change , enjoying the iOS ecosystem with my Mac and iPad",5,0.28541666666666665,Positive
450,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Loved it,5,0.7,Positive
451,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Love it,5,0.5,Positive
452,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Phone is nice Battery is only 2800 mah which need to be upgraded,5,0.3,Positive
453,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very Nice phoneMy first iphoneApple iphone 12(256 GB),5,0.515,Positive
454,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Except battery everything is good,5,0.7,Positive
455,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Superb phone with amazing camera and blazing performance But be aware of screen because it got scratches very easily After purchase make sure you stick good quality tempered glass,5,0.6022222222222222,Positive
456,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Battery life is nice ,5,0.6,Positive
457,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Awesome phone Weight is also less compared to iPhone 7/8/x Also the Camera clarity was too good,5,0.5111111111111111,Positive
458,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Upgrade from iPhone 7Plus to iPhone 12 Go for it Superb Camera ,5,1.0,Positive
459,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","It's a very good phone in the upper price range above 50k The camera quality is awesome and night mood is also giving best photos comparing to other phonesThe software is also very good The IOS 15 is running like a beast with no lag issueIf you want to buy always buy more than 64gb variantBecause, the software and apps takes approx 15 gb",5,0.524375,Positive
460,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Nice mobile,5,0.6,Positive
461,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best experience and best phone ever i usedbut this phone is not for gamers because of handy screen size and and notification bar irritate during gaming,5,0.8666666666666667,Positive
462,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Very good product from Apple Definitely a great performance phone,5,0.855,Positive
463,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",I am very  happy  with the  performanceIt would have been  if you had added charger  finger touch sensor in mobile,5,1.0,Positive
464,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Friendly products,5,0.375,Positive
465,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Camera Quality is Best Value for money i Phone 12,5,1.0,Positive
466,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Retina is not good than samsung galaxy s21 ultra,4,-0.35,Negative
467,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",My first I phone I am very happy camera very nice ,5,0.6766666666666667,Positive
468,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Thank u so much such as a lovely phoneThe battery backup is very good as compared  to other phone battery same mahCamera is bestPhone running very smooth,5,0.30083333333333334,Positive
469,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Pros : Great PerformanceGreat CameraGreat sound quality for callsGreat Display  Finally OLED in the non pro phonesCons :Battery life  Although iOS is very optimised, still could have been a little betterPrice  Not value for money as compared to other android phonesFor existing apple users don't update if you're coming from iPhone X or 11 series Won't feel much of an updateFor others, buy it if you're looking for a change from Android or if you're looking to get into the apple",5,0.18392857142857144,Positive
470,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Amazing phone with good display and fabulous cameraOnly concern is gap between rim and display because dust can be easily go there even if we use good case and it’s very difficult to clean,5,0.3642857142857144,Positive
471,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Display is yellowish across all iPhone 12sBought it for 50K which it is worth it i guessIve to charge 2 times in a dayCamera is god levelVideo is god levelSpeaker are goodI don’t care about calls and allYeah its original unit that i got,5,0.3375,Positive
472,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",The most liked thing in this mobile is it's cameraDisplay size seems small for me  i hate notchI don't like design,5,0.012500000000000011,Positive
473,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Mobile hangs,5,0.0,Neutral
474,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best in class,5,1.0,Positive
475,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Like all iPhones , its not worth it The only reason i chose to buy another iPhone was my watch its useless without an iphone No inbox charger and no earphonewelcome to AppleThe biggest letdown is the camera Compare it with a galaxy s21 or even s20 and the camera is like generations behind Most likely , this will be my last iphone(ill sell my watch as well)",3,-0.07857142857142858,Negative
476,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent colour and quality,4,1.0,Positive
477,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Best camera phone,5,1.0,Positive
478,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Excellent productBattery backup is very less,5,0.39166666666666666,Positive
479,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Poor Battery Life,3,-0.4,Negative
480,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Performance of the phone is just like iPhone 11, the difference is the size  slight reduction in weight All other features are nearly the same as of iPhone 11 No new features added prefer to buy iPhone 11, compared with the cost Also the battery performance of iPhone 11 is much better",3,0.04002525252525254,Positive
481,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","While charging,phone gets warm and also sometimes My screen freezes on its own",5,0.6,Positive
482,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","The iPhone 12 a gorgeous new design, full 5G support, great cameras and even better performance",5,0.49727272727272726,Positive
483,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Super performance and best camera device But delivery is not in time please,5,0.6666666666666666,Positive
484,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)",Charging and playing game  time heating problem,3,-0.4,Negative
485,MOBFWBYZKPTZF9VG,"Apple iPhone 12 (Blue, 128 GB)","Excellent performance, light weight, fast charging, black colour  t and camera quality was too nicee ♥ Loved it Battery stand by 2 days for sure",5,0.519047619047619,Positive
486,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",Everything is correct except the battery  Battery drain too fast,4,0.2,Positive
487,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)","Review for the OnePlus Note 3:1 Performance: 8/10    Solid performance overall, handling daily tasks with ease    Smooth multitasking and responsiveness2 Battery: 5/10    Belowaverage battery performance    May struggle to last a full day with moderate to heavy usage3 Display: 9/10    Vibrant and immersive display    Sharp visuals with good color accuracy4 Sound: 7/10    Decent sound quality    Could be improved for a more immersive audio experience5 Design and Build Quality: 8/10    Sturdy build quality    Sleek design with attention to detail6 Operating System and Stability: 9/10    Smooth and stable operating system    Regular updates contribute to reliability and security7 Overall Experience: 75/10    Provides a satisfactory user experience    Room for improvement in battery life and sound qualityOverall, the OnePlus Note 3 offers solid performance and a vibrant display, but its battery performance and sound quality may leave some users wanting more However, its sturdy build quality and stable operating system contribute to a decent overall experience",4,0.18814102564102564,Positive
488,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",This range phone is good but phone need to upgrade battery level ,5,0.7,Positive
489,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",Happy to have this phone,5,0.8,Positive
490,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",Super,5,0.3333333333333333,Positive
491,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",Very good ,4,0.9099999999999999,Positive
492,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",This phone is really nice,4,0.6,Positive
493,MOBGRK2VXCKBADB5,"OnePlus Nord 3 5G (Tempest Gray, 128 GB)  (8 GB RAM)",Good mobile phone,4,0.7,Positive
